id,question
120,Which area is close to Charing Cross Road?
120,What does Charing Cross Road traditionally cater to?
121,Which street in Chelsea is known for fashion and homeware shopping?
121,What type of clothing is King's Road particularly noted for besides fashion and homeware?
121,Is there a specific day of the week when many stores on King's Road close late?
121,Which tube station is closest to the King's Road shopping area?
121,Which area in London is King's Road located in?
122,Which city does this information about restaurant areas pertain to?
122,What type of cuisine can I find in Chinatown?
122,What are the nearest Tube stations to Chinatown?
122,Is Chinatown close to Leicester Square?
122,Which section of the travel guide does this information fall under?
123,What are some of the major landmarks in the City of London?
123,How did the City of London first develop?
123,What makes the City of London distinct from the rest of the city?
123,Why is the City of London considered a significant financial hub?
123,What kind of architectural contrasts can be found in the City of London?
124,What kind of establishments can be found around Clapham Junction besides a train station?
124,Which areas near Clapham Junction are known for their restaurants and bars?
124," Does Clapham Junction only have a train station, or are there other attractions nearby?"
124,Which street in the Clapham Junction area is notable for its bars?
124,What type of transportation can be used to get to Clapham Junction?
125,What is the cost of cocktails at Lost Society in Clapham?
125,Are there exceptions to the trend of alcohol prices dropping further from the centre of London?
125,Which area in London tends to have similar alcohol prices as the centre?
125,What is a good option for a reasonably priced cocktail bar outside central and West End London?
125,Do classier bars and pubs generally cost more in London?
126,What are some convenience stores in London that sell pre-made sandwiches and snacks?
126,Which convenience stores in London might be open 24 hours?
126,Are there any places in London to avoid buying items due to high prices?
126,What is the typical opening time for convenience stores in London?
126,Do all convenience stores in London sell alcohol throughout their opening hours?
127,What are the key attractions in Covent Garden?
127,Is Covent Garden part of the West End Theatreland?
127,Can I find the London Transport Museum in Covent Garden?
127,Is Covent Garden known for shopping and entertainment?
127,Does the Royal Opera House reside in Covent Garden?
128,Is Covent Garden more known for its independent shops or designer stores?
128,Which popular clothing brands can be found near Seven Dials?
128,Where should I go if I'm looking to buy shoes in Covent Garden?
128,What unique items are available at the London Transport Museum's gift shop?
128,How can I reach Covent Garden using the Tube?
129,What is the most common scam mentioned that is often seen on busy pedestrian bridges in London?
129,How does the cup and ball scam operate?
129,What is the recommended action if I encounter this scam?
129,What should I do if I want to report this scam to the police?
129,What is the potential risk if I stop to watch the cup and ball game?
130,What is the name of the attraction listed under museums and galleries in London?
130,Is the Cutty Sark a museum or a gallery?
130,Are there other museums or galleries mentioned in the London section?
130,Does the text provide any details or descriptions about the Cutty Sark?
130,Is the Cutty Sark the only attraction listed under the 'See' section in London?
131,What is the nickname of Denmark Street in London?
131,Which type of enthusiast would enjoy Denmark Street?
131,What kind of establishments can be found on Denmark Street?
131,Which tube station is closest to Denmark Street?
131,Where is Denmark Street located in relation to Charing Cross Road?
132,What kind of minicabs should I avoid using in London?
132,Where can I find more details about getting around in London?
132,Are minicabs permitted to pick up passengers directly from the street?
132,What should I do if I see a minicab offering rides on the street?
132,Is it safe to use any minicab service in London?
133,What type of restaurants can be found on Drummond Street?
133,Which district is Drummond Street located in?
133,What is the nearest tube station to Drummond Street?
133,What kind of cuisine is predominantly offered in the restaurants on Drummond Street?
133,What is the closest railway station to Drummond Street?
134,What type of restaurants can be found on Drummond Street?
134,Which area of London is Drummond Street located in?
134,Who might find Drummond Street convenient if they are arriving by train?
134,What is the nearest tube station to Drummond Street?
134,What is the appeal of Drummond Street for food lovers?
135,Which areas in London have a significant number of Halal restaurants?
135,Where can I find Kosher restaurants in London?
135,Are there any central locations in London to find Kosher delis?
135,Which part of London has a mix of Halal restaurants and shops?
135,What are the most common religious dietary signs found in London restaurants?
136,What types of hotels can be found in Earl's Court and West Kensington?
136,Is it advisable to book the cheapest accommodation in this area of London?
136,Which region of London are Earl's Court and West Kensington located in?
136,Are there any 4-star hotels in Earl's Court and West Kensington?
136,What should I be cautious about when considering budget accommodations in Earl's Court and West Kensington?
137,Which airport is located in East London?
137,What is the name of the Olympic park in East London?
137,Which football club is based in East London?
137,What is the name of the shopping center in East London?
137,Which forest area is northeast of East London?
138,What area of London is known for being a traditional working class heartland?
138,Which famous historical figure was known to operate in the East End?
138,What kind of establishments are popular in the East End today?
138,Which markets are located in the East End?
138,What is a notable museum in the East End?
139,Which city's restaurant areas are being discussed?
139,What is notable about Edgware Road in terms of food?
139,Which specific types of cuisine is Edgware Road known for?
139,What are the nearest Tube stations to the mentioned restaurant area?
139,Which districts does Edgware Road span across?
140,Who manages the Blue Plaques program in London?
140,What do Blue Plaques commemorate?
140,How many Blue Plaques are currently in London?
