id,city,question
a5e0cf5a,Cairo,What kind of shopping options are available in the Zamalek area?
a5e0cf5a,Cairo,Can you name a shop in Cairo with a charming second floor showroom?
a9cc48ea,London,What type of tourists are usually targeted by 'clip joints' in Soho?
a9cc48ea,London,What is the typical outcome if a victim doesn't pay the bill immediately in a 'clip joint'?
a9cc48ea,London,What should a traveller do if a newly met woman insists on going to a specific bar she recommends?
a9cc48ea,London,What kind of fee might unexpectedly appear on the bill in a 'clip joint' scam?
a9cc48ea,London,What kind of promises are made to lure victims into private clubs as part of this scam?
e384f7ce,London,What should I do if someone offers me a free 'stress test' in London?
e384f7ce,London,Who is likely behind the free 'stress test' offers in London?
e384f7ce,London,What kind of information might people try to get if they offer a 'stress test'?
e384f7ce,London,How can I politely decline when someone offers me a 'stress test'?
e384f7ce,London,What is the best course of action if I encounter someone offering a 'stress test' in London?
897795bd,London,Can I enter The Gherkin building as a tourist?
897795bd,London,Which street offers great views of The Gherkin?
897795bd,London,What happened to the remains of a Roman girl found at The Gherkin's site?
897795bd,London,What is the nearest tube station to The Gherkin?
897795bd,London,Why might security guards at The Gherkin ask you to stop taking photographs?
632fcd9d,London,What is a good alternative to staying in central London?
632fcd9d,London,How far is Brighton from London by train?
632fcd9d,London,Why is Brighton referred to as 'London by Sea'?
632fcd9d,London,What is one benefit of staying in Brighton instead of London?
632fcd9d,London,What kind of accommodations can be found in Brighton?
6143068f,London,Who runs the Landmark Trust?
6143068f,London,What type of properties does the Landmark Trust deal with?
6143068f,London,What is the Landmark Trust's approach to preserving old buildings?
6143068f,London,Which country are the Landmark Trust's properties located in?
6143068f,London,What is the Landmark Trust's primary function?
1157e996,London,Which websites are recommended for finding hotel deals in London?
1157e996,London,Should I check the hotel's official website for deals?
1157e996,London,Might I find significant cost reductions on hotels through specific websites?
1157e996,London,Is LondonTown.com one of the suggested sites for hotel bookings?
1157e996,London,Could using LateRooms help me find better hotel prices?
c9234e05,London,Which market in London is located on Brick Lane?
c9234e05,London,Is Greenwich Market one of the notable markets in London?
c9234e05,London,Should I visit Portobello Road if I'm interested in markets?
c9234e05,London,Is there a market in the Greenwich area worth visiting?
c9234e05,London,Which road should I go to if I want to see a famous London market?
c404045d,London,Which large supermarkets are uncommon in central London?
c404045d,London,Which smaller shops are operated by Tesco and Sainsbury's in central London?
c404045d,London,Is there a full-size superstore in Pimlico?
c404045d,London,How long does it typically take to reach a full-size superstore from central London?
c404045d,London,What mode of transportation is recommended to reach a full-size superstore from central London?
d0571ed6,London,What nickname have persuasive charity collectors in London earned?
d0571ed6,London,What should you avoid giving to charity collectors in London?
d0571ed6,London,What do legitimate charity collectors for larger organizations usually carry?
d0571ed6,London,How should you behave if you don't want to donate to charity collectors in London?
d0571ed6,London,What are some fake charity collectors in London known as?
deced468,London,What is the minimum duration for which serviced apartments can be booked in London?
deced468,London,What is the range of prices for serviced apartments in London?
deced468,London,Do serviced apartments in London offer cleaning services?
deced468,London,Are there desk services available in London's serviced apartments?
deced468,London,What kind of lodging do serviced apartments in London combine?
d5828b53,London,What type of cuisine is London particularly known for?
d5828b53,London,Which chain is recommended for high-end dim sum in London?
d5828b53,London,Is it possible to find a variety of international cuisines in London?
d5828b53,London,What specific Chinese cuisine is highlighted as excellent in London?
d5828b53,London,Are there many notable Indian restaurants across London districts?
3f725b57,London,How many museums are there in London?
3f725b57,London,Are there many lesser-known museums in London?
3f725b57,London,What is the approximate number of museums listed by the British Government in London?
3f725b57,London,Do the museums in London cover a wide range of topics?
3f725b57,London,Are there any notable examples of minor museums in London?
0ea542e2,London,What happens to lost bank cards on London's transport services?
0ea542e2,London,Which types of cards are destroyed if found on London's transport?
0ea542e2,London,What should I do if I lose my debit card on London's transport?
0ea542e2,London,Who should I contact if I lose my credit card on a transport service in London?
0ea542e2,London,Is it safe to leave my bank card on London's transport services?
be8e76e0,London,Which London borough is Battersea Park located in?
be8e76e0,London,What notable structure can be found within Battersea Park?
be8e76e0,London,Which side of the Thames is Battersea Park on?
be8e76e0,London,What type of public space is Battersea Park?
be8e76e0,London,What is the cultural style of the notable structure in Battersea Park?
ebdd8cac,London,Which area in London is known for Chinese restaurants?
ebdd8cac,London,What is a famous dish at Four Seasons in Bayswater?
ebdd8cac,London,Which tube stations are close to Bayswater for Chinese cuisine?
ebdd8cac,London,What type of cuisine is Bayswater known for?
ebdd8cac,London,Is there a well-known restaurant for roast duck in Bayswater?
8f9878ad,London,What should I do before using my mobile phone in London?
8f9878ad,London,What is a good strategy to protect myself from being approached from behind while on my phone?
8f9878ad,London,Why is it recommended to use my phone before leaving a train or Tube station in London?
8f9878ad,London,What should I do when I am in a busy area in London?
8f9878ad,London,What should I avoid doing while walking in London?
05afd304,London,Which popular budget hotel chains in London might be more expensive than other hotels?
05afd304,London,Are Premier Inn and Travelodge always the best deal in London?
05afd304,London,What is the quality of Travelodge's City of London hotels like compared to their prices?
05afd304,London,Should I be cautious about booking budget hotel chains in London?
05afd304,London,Who might charge as much or more than better quality hotels in London?
82d1659a,London,Which famous street in London is known for its fashion and specialty shops?
82d1659a,London,What type of shops can be found on Beauchamp Place?
82d1659a,London,Which tube station is closest to Beauchamp Place?
82d1659a,London,Which notable fashion brand can be found on Beauchamp Place?
82d1659a,London,Who are known to frequent Beauchamp Place for shopping?
fee39683,London,Is the meal budget for this section in London under £15?
fee39683,London,Are there affordable dining options in London for less than £15?
fee39683,London,Does this section focus on budget-friendly meals in London?
fee39683,London,Can I find meals in London that cost below £15?
fee39683,London,Is the price range for eating out in this London section capped at £15?
82b74b4f,London,Which high-end hotels in London are recommended for a date at the bar?
82b74b4f,London,Which area is The Connaught Hotel located in?
82b74b4f,London,Which bar in The Connaught Hotel is a favourite of Time Out magazine?
82b74b4f,London,What is the atmosphere like at The Polo Bar at The Westbury?
82b74b4f,London,Which areas of London are known for upmarket clubs suitable for a date?
3f16cfd0,London,Which museum in Bloomsbury houses a collection of historic cartoons?
3f16cfd0,London,What is the famous educational institution located in Bloomsbury?
3f16cfd0,London,What is Bloomsbury known for in terms of its literary history?
3f16cfd0,London,What kind of buildings surround the squares in Bloomsbury?
3f16cfd0,London,"Aside from the British Museum, which museum in Bloomsbury focuses on medical history and artifacts?"
929bdda6,London,Which district in London has become more popular since Eurostar moved to St Pancras International station?
929bdda6,London,Where can I find a dozen small B&Bs in historic houses in London?
929bdda6,London,Which square in London has many budget accommodation options?
929bdda6,London,Which area in London might seem a bit rundown near the King's Cross railway station?
929bdda6,London,Which type of accommodation is prevalent in Cartwright Gardens?
41765d9a,London,Which famous shopping street in London is home to stores like Cartier and Louis Vuitton?
41765d9a,London,What are some of the luxury designer brands located on Bond Street?
41765d9a,London,Which tube station is closest to the luxury shops on Bond Street?
41765d9a,London,Where can I find high-end fashion brands like Versace and Jimmy Choo in London?
41765d9a,London,"If I'm looking to buy luxury goods in London, which street should I visit?"
d69e7d8f,London,What days of the week is Borough Market open?
d69e7d8f,London,What type of products can I find at Borough Market?
d69e7d8f,London,Are there food options for lunch at Borough Market?
d69e7d8f,London,Is Borough Market known to be expensive?
d69e7d8f,London,Which tube station is closest to Borough Market?
6bbe008a,London,How often is Boyz Magazine published?
6bbe008a,London,Where can you typically find copies of Boyz Magazine in London?
6bbe008a,London,What kind of information does Boyz Magazine provide?
6bbe008a,London,Does Boyz Magazine cover events only in London?
6bbe008a,London,What type of venues offer Boyz Magazine for free?
e36bffee,London,Which type of cuisine is Brick Lane renowned for?
e36bffee,London,In which part of London is Brick Lane located?
e36bffee,London,Which specific dish is Brick Lane known for?
e36bffee,London,Which Overground station is closest to Brick Lane?
e36bffee,London,Which area of London is famous for its Bangladeshi curries?
78bdc2fb,London,Which London Underground station is closest to the British Museum?
78bdc2fb,London,What other major museums is the British Museum compared to?
78bdc2fb,London,Does the British Museum focus on a specific culture or time period?
78bdc2fb,London,Is the British Museum considered one of the world's top museums?
78bdc2fb,London,Which city's museum is mentioned in comparison with the British Museum?
4f5478fa,London,Which area in London is known for African and Caribbean cuisine?
4f5478fa,London,What type of food is Brixton famous for in London?
4f5478fa,London,Which tube station should I get off at for African and Caribbean restaurants in Brixton?
4f5478fa,London,"If I'm craving African cuisine, which part of London should I visit?"
4f5478fa,London,Which London area and tube station are best for trying Caribbean food?
81be4495,London,When can I tour Buckingham Palace in 2022?
81be4495,London,Which tube station is closest to Buckingham Palace?
81be4495,London,What time does the Changing of the Guard ceremony usually start?
81be4495,London,How many locations are involved in the Changing of the Guard?
81be4495,London,Where can I find the schedule for the Changing of the Guard at Buckingham Palace?
a20176cf,London,What is the budget for eating in London?
a20176cf,London,Is London affordable for dining out?
a20176cf,London,How much should I allocate for meals in London?
a20176cf,London,Can I find budget-friendly dining options in London?
a20176cf,London,What is the cost expectation for eating in London?
52510f2e,London,Which famous palace is close to Bushy Park?
52510f2e,London,What is the size ranking of Bushy Park among London's parks?
52510f2e,London,Which park is larger and more well-known than Bushy Park?
52510f2e,London,What kind of animal population is notable in Bushy Park?
52510f2e,London,What is located at the northern edge of Bushy Park?
df714494,London,What famous library can be found in Camden?
df714494,London,Which area in north London is known for its alternative fashion scene?
df714494,London,What are the names of the two major train stations in Camden?
df714494,London,Which museum related to Jewish culture is located in Camden?
df714494,London,What is the popular market area in Camden called?
b518490e,London,What kind of clothing is Camden Town known for?
b518490e,London,Which famous shop for club and rave scene clothing is headquartered in Camden Town?
b518490e,London,What market in Camden Town is notable for independent artists?
b518490e,London,Which tube station is closest to Camden Town's shopping area?
